"x","bruker","thermo","xos"
6.95,2.89995344645346,1.09848931204179,4.5586123339887
7,2.84764479681725,0.855984174225527,4.45511518007206
7.05,2.7959775224127,0.586996204017313,4.35681270268718
7.1,2.75104374433896,0.452182455647759,4.2426029334774
7.15,2.75127008882471,0.340650014081871,4.04558445686867
7.2,2.78888967268405,-0.041392641728779,3.99135095369541
7.25,2.84582094515078,0.364023489310711,4.07058386058826
7.3,2.91612380642749,0.658730797481228,4.34628294246817
7.35,3.02294665450591,1.12739933810034,4.68181314933481
7.4,3.164830179944,1.65099276750305,4.9185210349713
7.45,3.24567706703318,1.89896062848994,5.02402214761561
7.5,3.22392457745051,1.92121337261885,4.97852639769892
7.55,3.09080852281396,1.68781308029351,4.80113282218526
7.6,2.89392851832801,1.28852678997125,4.51943294598945
7.65,2.73550345583478,0.718275182190247,4.29934800886455
7.7,2.66571932991482,0.394528383934351,4.14340559121524
7.75,2.62786223292668,0.220976010452561,3.97836160999385
7.8,2.62512996425746,-0.0413926417287864,3.91562412263222
7.85,2.61497101204211,-0.083038940345325,3.90525573970536
7.9,2.63632425157833,0.0173043915426701,3.95331492116137
7.95,2.65441166735756,0.134698458085579,3.99239390634412
8,2.68404908368087,0.310789929463012,4.02608591122027
8.05,2.69894060756979,0.502675334375222,4.07762161617407
8.1,2.71326617644226,0.58699620401731,4.16752224379599
8.15,2.76847150234062,0.73514741074297,4.39724493235535
8.2,2.84326422341526,1.02321397946788,4.58063896443543
8.25,2.88747715330389,1.19539640921577,4.63928957546872
8.3,2.85509856374392,1.13883700733477,4.58461893144018
8.35,2.7582854224334,0.971509653919735,4.41636114831956
8.4,2.63984593719886,0.803705330039204,4.15151583074129
8.45,2.60161760876722,0.438713532737834,3.92122586898038
8.5,2.60933422563353,0.179329711836018,3.91506602344342
8.55,2.6203739145472,0.0555174668240433,4.12656986064728
8.6,2.63177590508681,0.2919406597563,4.18534549903541
8.65,2.630804267167,0.394082385148264,4.18849498533242
8.7,2.61857797842103,0.259637353935202,4.06135737794894
8.75,2.60113783406665,0.0760014248141193,3.92588670221363
8.8,2.60045587314724,-0.0771293938229082,3.81673422778979
8.85,2.6001854211982,-0.166331537578423,3.72370337626998
8.9,2.60259667181163,0.023214097306432,3.77738228182152
8.95,2.60356029914671,-0.242079146263584,3.77608432647901
9,2.60678957456025,-0.166331537578402,3.73812612183518
9.05,2.6063726804554,-0.242079623987518,3.76103141095741
9.1,2.60245024090971,0.0173043915426806,3.74528946210813
9.15,2.61118519598357,0.259637353935202,3.76316982151918
9.2,2.61775128210402,0.217991055318656,3.76129293961094
9.25,2.60966098583096,0.324243965577378,3.76598470737009
9.3,2.61772728384089,0.310789929463012,3.69707005500263
9.35,2.61979445232207,0.467763559140832,3.72219465150509
9.4,2.61770944114315,0.536573673675174,3.75778194179988
9.45,2.61941262945887,0.134698458085605,3.77966786261294
9.5,2.62890001413884,0.384142429580847,3.89865095737398
9.55,2.62861655765161,0.470490609006109,3.9102743031286
9.6,2.62644945737232,0.53263859415068,3.90994872582565
9.65,2.63622289720606,0.446307075561415,3.88281065880451
9.7,2.62297663047334,0.610423078368217,3.83009004023253
9.75,2.62152261004978,0.0555174668240433,3.73414215783954
9.8,2.62082095761252,0.220976010452564,3.77895126658775
9.85,2.62189694133839,-0.0184322013101139,3.75977193792303
9.9,2.62631998455508,-0.166331537578402,3.76502549732617
9.95,2.63067782575538,-0.083038940345325,3.80333291614975
10,2.62429501945692,-0.041392641728779,3.72716073522918
10.05,2.63244700823248,-0.342423115116905,3.69182781568979
10.1,2.63427611275517,-0.442766128522299,3.69177271134686
10.15,2.63518307414269,-0.543109141927728,3.70473423794779
10.2,2.63289317180912,-0.342423115116941,3.70902190612768
10.25,2.62918327247899,-0.484411949414863,3.66595355509121
10.3,2.62878417254394,-0.325371743496604,3.71244434358168
10.35,2.63210223854667,-0.342423115116905,3.73703165419394
10.4,2.63464445335223,-0.442766128522323,3.69800593937918
10.45,2.62909286173522,NA,3.70030238060011
10.5,2.62867963828138,-0.643452155333122,3.78535958618437
10.55,2.63327096568122,-0.0436725788151733,3.75257498915995
10.6,2.62591505532915,-0.0771293938229082,3.73181449396114
10.65,2.63076057220459,-0.643452155333122,3.70259189938068
10.7,2.63423718651615,-0.484411949414863,3.71050778192234
10.75,2.636973087665,-0.141736132858166,3.72785199093455
10.8,2.63543131617149,-0.342423115116905,3.76687320223872
10.85,2.63311916910509,-0.225028730091251,3.72850361814361
10.9,2.63797375875733,-0.442765650798365,3.79055147465888
10.95,2.62335705973026,-0.041392641728779,3.7922519333375
11,2.63286669043556,0.023214097306432,3.77507467303311
11.05,2.6201822280178,-0.166331537578402,3.77547327928047
11.1,2.63589604736949,-0.166331537578423,3.79494514422791
11.15,2.63684322705055,-0.124685238961856,3.77638514491122
11.2,2.63289438846713,-0.166331537578402,3.71571557113946
11.25,2.63019520148358,0.0555174668240433,3.75719538368684
11.3,2.6304205694978,-0.00908927221116776,3.80816843812437
11.35,2.62368537589433,-0.242079623987554,3.79935978954378
11.4,2.62481352626074,-0.342423115116905,3.8496975910727
11.45,2.6358755037625,-0.083038940345325,3.86727195020177
11.5,2.61997574463192,-0.166331537578402,3.85912103051189
11.55,2.62763946822765,-Inf,3.80458098174598
11.6,2.61929286190204,-0.342423115116905,3.85220497539631
11.65,2.63270394803224,-0.124685238961866,3.80801509181947
11.7,2.63487272655639,-0.041392641728779,4.03386215393499
11.75,2.64411030852169,0.339839955866024,4.2121441275065
11.8,2.66960375750795,0.615931106455063,4.40357425585573
11.85,2.69534010668245,0.861697285547685,4.5022072440451
11.9,2.69900913459867,0.954470476563684,4.55385251809213
11.95,2.68495826283756,0.948334921857738,4.49213982429315
12,2.65463757337853,0.787911113408768,4.36651759513653
12.05,2.63780446876928,0.380875518907809,4.18431359219677
12.1,2.62492606189872,-0.0659882056904323,3.97434594747294
12.15,2.61552952085602,-0.041392641728779,3.84509804001426
12.2,2.62897380410751,-0.283725922604064,3.83501433051989
12.25,2.62539027005525,-0.484411949414863,3.83000880193954
12.3,2.61069369198118,-0.342423115116905,3.8432801929097
12.35,2.62140502146166,-0.643452155333122,3.81097786791307
12.4,2.61676199375457,-0.124685238961866,3.8762205221399
12.45,2.61624401432989,-0.0413926417288503,3.84620289928894
12.5,2.6154362632189,-0.283725922604064,3.85765007188124
12.55,2.61793459199409,-0.166331537578402,3.90182732796714
12.6,2.60532953063704,-0.166331537578387,3.89039966268384
12.65,2.60702433970597,-0.124685238961856,3.88684698454232
12.7,2.60961796903351,-0.141736132858131,3.89065735192324
12.75,2.61508287139869,-0.166331537578402,3.87208490066922
12.8,2.61531958004564,-0.442766128522323,3.88623709995018
12.85,2.6066001317635,0.0232140973064435,3.89359653239739
12.9,2.60977616593123,-0.342423115116905,3.95167778142563
12.95,2.61434813772156,-0.166331537578402,3.90294172330002
13,2.61374845262554,-0.124685238961856,3.92710739249981
13.05,2.6107796397419,-0.342423115116905,3.93731341088784
13.1,2.60845558220689,0.134698458085579,4.0247879504943
13.15,2.61323605999871,0.191597391564824,4.10842428090691
13.2,2.611286612742,0.259637353935214,4.20752054070779
13.25,2.62515663991972,0.44731594499596,4.29766032067742
13.3,2.63296914060994,0.574541950313547,4.35273160214435
13.35,2.64010886741727,0.657577362607234,4.36371932238808
13.4,2.62699300997665,0.75377217950747,4.31832669925337
13.45,2.62502958301206,0.340650014081856,4.25689511528575
13.5,2.60772273285623,0.502675334375222,4.1633483730887
13.55,2.5959437110158,0.274408399212417,4.1059490024905
13.6,2.59405885283603,0.157014084960794,4.06832882155738
13.65,2.60177143251661,-0.041392641728779,4.06931856689513
13.7,2.59285834511151,0.24030668219388,4.10314965736255
13.75,2.59961940546122,0.225699108583345,4.10563913682592
13.8,2.60375200736368,-0.041392641728779,4.12581562817392
13.85,2.59644702627872,0.324243965577374,4.14051668362386
13.9,2.59152380966563,0.157014084960797,4.17878620681218
13.95,2.59637090853491,0.397940008672027,4.24443006373305
14,2.59663376958103,0.50932580734318,4.33484396995156
14.05,2.60701855857255,0.64817646362638,4.40237661150869
14.1,2.6105920738029,0.754487318288429,4.44738371025096
14.15,2.60637123420923,0.82876083168394,4.46593912859693
14.2,2.61304046461842,0.782859440486696,4.43740569303479
14.25,2.5917794462584,0.718275182190247,4.38575948047145
14.3,2.58784595645712,0.473941486566604,4.35704973340132
14.35,2.58840821508219,0.405256625724044,4.32379565890057
14.4,2.58612216012297,0.259637353935202,4.35551730800904
14.45,2.58059116059622,0.422123542116731,4.3946739935821
14.5,2.58242947327794,0.29373907095374,4.40293289694267
14.55,2.5766969673597,0.502675334375222,4.43117134212291
14.6,2.59229869317447,0.364023489310723,4.44494378680508
14.65,2.57116373899724,0.506424902623475,4.468721417786
14.7,2.56684665572415,0.470490609006116,4.49240069278628
14.75,2.57368124541336,0.500549522537137,4.50391205890736
14.8,2.5675402335082,0.458044186785658,4.52386692324061
14.85,2.58528580509522,0.5026753343752,4.53703471614692
14.9,2.57527050289783,0.494425681649306,4.56852626865653
14.95,2.57985033693878,0.656451001942651,4.57723287245858
15,2.57129168866877,0.470490609006109,4.60377246943758
15.05,2.56866567071666,0.648176463626369,4.61691762473293
15.1,2.55563861939256,0.625274024937895,4.618753654802
15.15,2.56245998902623,0.58699620401731,4.64759222980554
15.2,2.55365473325998,0.627072333513168,4.66079543501466
15.25,2.55314110561603,0.569443634405227,4.67693972274253
15.3,2.55313500055306,0.61181981896613,4.69369075268975
15.35,2.56190134380762,0.642726416037565,4.71233346862516
15.4,2.55299376013691,0.585545213983694,4.72778782942075
15.45,2.54866677284327,0.75448731828842,4.74630694188371
15.5,2.54957243665834,0.627072333513168,4.76353779839839
15.55,2.55302795153792,0.754996007561894,4.77829905233829
15.6,2.55419015578808,0.718275182190243,4.80613835129237
15.65,2.53917965391394,0.75377217950747,4.81692228183547
15.7,2.55631683724263,0.723153562279368,4.83361209660834
15.75,2.55214517636902,0.861697285547675,4.85671152405969
15.8,2.54670574995985,0.742416606255699,4.87701481527031
15.85,2.55009113405656,0.770893322205348,4.89056699996366
15.9,2.54079853764583,0.847909045367083,4.92045733070809
15.95,2.53297503132404,0.782034591020069,4.94409661710444
16,2.53416165593312,0.828599892070693,4.97396246350295
16.05,2.53375285413434,0.833668589814661,5.00611220197401
16.1,2.53041181274251,0.892222618271827,5.04769209218055
16.15,2.52797999493898,0.887642657214059,5.0921907601691
16.2,2.51993557919823,0.818945315422503,5.1304914790525
16.25,2.52356475162717,0.837101894834712,5.16685959739403
16.3,2.53336560216229,0.89720236389416,5.20369582812781
16.35,2.52430618875108,0.771520678166084,5.23077378705766
16.4,2.52546479976197,0.92352062493403,5.24938369825981
16.45,2.51472342726081,0.91252052474149,5.2601575322986
16.5,2.51813797189099,0.947611912723102,5.25853713367534
16.55,2.51649949097716,0.951181836375878,5.25296130300287
16.6,2.52623455499949,0.95834013818036,5.23594873292315
16.65,2.51320461197303,0.90061534304726,5.20958770860677
16.7,2.52126719036982,0.970150113589507,5.17569973721852
16.75,2.51711232291074,0.936330888129975,5.13744418653877
16.8,2.51704505873397,1,5.090446819536
16.85,2.52859832807862,1.04375844065317,5.03941629022784
16.9,2.52196614608448,0.979554125805063,4.98862595673163
16.95,2.511671228334,1.02864517405728,4.94041601116589
17,2.50932466663136,0.958331088515052,4.89573045619478
17.05,2.51404820507979,1.00954839135243,4.86407347118691
17.1,2.50136798104884,1.05551731395241,4.82444532578837
17.15,2.51699487515881,1.04656487507419,4.80487158473199
17.2,2.50202773579822,1.10830480707106,4.82547290463761
17.25,2.51407076986445,0.936330888129975,4.87490440530109
17.3,2.50699145027366,1.1017604951573,4.94200670681055
17.35,2.50889935766681,1.05229338882278,5.00895413451443
17.4,2.51498240355543,1.08894107368579,5.04886670311693
17.45,2.51089386677576,1.06346559015301,5.05067247788151
17.5,2.51017615815602,1.13948428263229,5.00863104380366
17.55,2.51502770009092,1.08082317344844,4.93001835903092
17.6,2.51336735716433,1.13457653511766,4.80565606927463
17.65,2.51503273870419,1.15971690116075,4.69008070410643
17.7,2.51404978432642,1.1124221639479,4.58992188374574
17.75,2.51496895062486,1.15121761447813,4.52922356686926
17.8,2.5175806555048,1.1847668114637,4.51405054413259
17.85,2.52380032721981,1.10473532570318,4.4920847774431
17.9,2.52433671743867,1.16308908744624,4.47437199206219
17.95,2.52743381552486,1.16946067213892,4.47024471307278
18,2.54066756397192,1.21387981029409,4.45827640228558
18.05,2.53092235225348,1.18252437301076,4.45594198351976
18.1,2.53638943495918,1.18867267107706,4.44603225675078
18.15,2.54310904099499,1.2198701550779,4.43410701381337
18.2,2.55977707165651,1.21544292690193,4.43900469036907
18.25,2.55598237449127,1.2530188323519,4.43745254621953
18.3,2.56964856373377,1.23160857300809,4.42842912347554
18.35,2.57818413803165,1.2158765918887,4.42203003367435
18.4,2.59961685833938,1.18896135916241,4.41860607477235
18.45,2.6176793405142,1.27036118437157,4.39589409131062
18.5,2.64406782897784,1.27209437866057,4.40047022088013
18.55,2.66818224239288,1.22731134952873,4.37663523479791
18.6,2.6986689563838,1.27562540751794,4.36451646861969
18.65,2.72657919156168,1.24102095490467,4.3342527379718
18.7,2.74888667749604,1.26132475450466,4.29640137687379
18.75,2.77238560507637,1.28596625331558,4.27456657369765
18.8,2.79213449009923,1.31057838701641,4.22354193645546
18.85,2.80197347192035,1.27907235611716,4.21593225308898
18.9,2.81353415053549,1.32033513197701,4.16826095369693
18.95,2.8142582477759,1.31370210723883,4.15138593168536
19,2.80682773967278,1.34480382281958,4.11063237638516
19.05,2.80303803953294,1.3651474918695,4.06285372946425
19.1,2.78960525821356,1.34604163292408,4.04759167630275
19.15,2.7671972156293,1.40046658596533,4.0357951948844
19.2,2.74618688052215,1.38997106934977,4.01429067901171
19.25,2.70783131561181,1.38172963179341,3.95920863650046
19.3,2.68653466154666,1.40046658596533,3.96449034311429
19.35,2.66218225665662,1.43933269383026,3.93173074668705
19.4,2.61596637832091,1.37004345252997,3.93058139458205
19.45,2.59117979292907,1.47702049304934,3.97300396320468
19.5,2.57251806434761,1.41345215961188,4.06312990240809
19.55,2.54479858904826,1.46440195986476,4.07814202880944
19.6,2.52443640180762,1.43808120645292,4.0681580835758
19.65,2.51543197489748,1.48688108943521,4.04680699187709
19.7,2.48270638031918,1.50576640167204,3.98027483422737
19.75,2.46889874948424,1.52470427167598,3.87447145211645
19.8,2.46890229516126,1.51791530657993,3.78971089068161
19.85,2.46626959134579,1.56065040700628,3.63937680047641
19.9,2.47772629310293,1.58441886356269,3.75694657142409
19.95,2.5070998305489,1.63530090252334,3.66110964736696
20,2.54173123322328,1.69826126769621,3.65420362989403
20.05,2.57152727145225,1.71120252278083,3.63915826705775
20.1,2.59567819429722,1.82783903926783,3.64619473168316
20.15,2.61022159409673,1.86029933446112,3.58483579651933
20.2,2.60045531348815,1.90055904377104,3.51473022049059
20.25,2.56753512469629,1.98185976130257,3.4588819882652
20.3,2.52324166073004,1.9920437289806,3.53341193375789
20.35,2.48549750123229,2.04686762148292,3.49963093228751
20.4,2.44780832638469,2.03959436751924,3.53959062302381
20.45,2.42115039956954,2.07497188053008,3.45894607593705
20.5,2.42238907768348,2.06403638828841,3.44054871817013
20.55,2.42784922325896,2.06411748871181,3.47702721234864
20.6,2.4340011850341,2.02490103195525,3.5
20.65,2.42695503220708,2.01277731332605,3.46859448798728
20.7,2.43418919152186,1.9930352070289,3.39340045102078
20.75,2.45123818029995,1.93332453229567,3.54271385025469
20.8,2.45144032062651,1.88107609358296,3.34948500216801
20.85,2.4574481604109,1.8307635829265,3.43832970624998
20.9,2.47824491748412,1.75792063637216,3.40544177647231
20.95,2.46864325014937,1.69961168575515,3.42254902000713
21,2.47568263520182,1.67041452701716,3.30102999566398
21.05,2.49873140730836,1.59123164881514,3.35984244835318
21.1,2.49758374664365,1.60770612816961,3.38907562519182
21.15,2.49946006143268,1.58954342984239,3.46665376013734
21.2,2.50925433183038,1.56059884575689,3.24209059622558
21.25,2.48680604528844,1.53989346793916,3.45104806883085
21.3,2.50379703791652,1.50267536167373,3.24077083816919
21.35,2.49457682987706,1.5393339248758,3.51130588851078
21.4,2.48491520664666,1.50630718540116,3.37694593200615
21.45,2.4711433120963,1.49326786784598,3.45610001884459
21.5,2.4463064159246,1.47821382115701,3.43068409742056
21.55,2.44638143354647,1.45453640693131,3.49690374905136
21.6,2.44198936098013,1.47049066780291,3.5520487747299
21.65,2.43023820658663,1.47491948530943,3.49694222391601
21.7,2.40962627479399,1.47141841022929,3.46099539854914
21.75,2.39750549870496,1.42473316744276,3.54673236730192
21.8,2.39283870753479,1.4519288807934,3.50733760346381
21.85,2.37206006260067,1.43314511358656,3.5712745298686
21.9,2.38230941302642,1.52386467244303,3.54961842473564
21.95,2.37731882456199,1.58698127974216,3.62530732089287
22,2.36493627089668,1.60193230379448,3.48007925047839
22.05,2.35285479012011,1.63300911298079,3.62581671761272
22.1,2.3626722190631,1.65576917139556,3.5958945245046
22.15,2.32849712036878,1.65320147291341,3.69094129005363
22.2,2.34500034582284,1.64880337005345,3.59333670820397
22.25,2.3169543713066,1.58004609791898,3.70297629650066
22.3,2.33844960030995,1.55599504553673,3.72588741101094
22.35,2.34197356537576,1.55520442366199,3.62763625255165
22.4,2.31941144193348,1.51691347303931,3.71376080567629
22.45,2.33033401432786,1.53261935132766,3.73905432990662
22.5,2.33506416038129,1.54967190405106,3.70884686588223
22.55,2.33710772197378,1.60768173700125,3.71050526168193
22.6,2.35258452398671,1.60183888141467,3.6712113404111
22.65,2.35737241330808,1.59207575830152,3.6998946863589
22.7,2.35689526453482,1.63758066165699,3.68983815951137
22.75,2.35397076199299,1.67242729197369,3.73851699308215
22.8,2.33460723726987,1.67251764547267,3.6901056208558
22.85,2.32856318352082,1.6718166059875,3.65710048667039
22.9,2.31521042009839,1.66830117440072,3.70460879346148
22.95,2.30689246927904,1.67041452701716,3.66949535079285
23,2.28704116384099,1.68001302858379,3.74704368940201
23.05,2.30439920626376,1.6876106318887,3.72433362728297
23.1,2.30227649865708,1.65540039293989,3.70017589369325
23.15,2.3004014320673,1.62914048431009,3.71619213472708
23.2,2.29376245755093,1.59291008098722,3.6324493603336
23.25,2.2993479879579,1.55244694936746,3.75719120272766
23.3,2.28297261688354,1.58184126833837,3.75176651998815
23.35,2.28624488147951,1.57401537936296,3.66985973294244
23.4,2.2763341080561,1.53839087945793,3.69921598107204
23.45,2.27996223550132,1.51985106639289,3.78351667528566
23.5,2.27409094102377,1.52955977140061,3.65589913645874
23.55,2.2755182754213,1.48688108943522,3.77099647008533
23.6,2.30923765267507,1.48579680712769,3.76516152934404
23.65,2.26453303740551,1.46571655074552,3.80472785699724
23.7,2.27189713815293,1.49642640487972,3.80643083782393
23.75,2.27913394731524,1.42340629637131,3.85382295186287
23.8,2.25891202670204,1.42087762283937,3.84132004814267
23.85,2.27746675625082,1.4836521011362,3.86868627358179
23.9,2.26049382263852,1.37490005571748,3.84385800494782
23.95,2.25169905205318,1.41826622540022,3.90916120208569
24,2.27488137392462,1.39397379914206,3.87300084751199
24.05,2.25916274661031,1.43451712491206,3.85449358827338
24.1,2.26445713239366,1.44263998399979,3.79803956783215
24.15,2.26338106120077,1.40576532136716,3.77531076543164
24.2,2.25302823101931,1.4069593727886,3.81670521202846
24.25,2.25193995539624,1.34156672273324,3.77767137180431
24.3,2.27070746026595,1.34331904703463,3.70907687096064
24.35,2.26073046348166,1.40440844232907,3.71211941734898
24.4,2.24633164974037,1.38676262972565,3.70965449962618
24.45,2.2590912298523,1.38997106934977,3.67084349801632
24.5,2.25287171591372,1.36832413941301,3.69358782707238
24.55,2.25686606048969,1.39397379914206,3.62987316427902
24.6,2.23640192775431,1.37773661596593,3.69484459130742
24.65,2.25637341731275,1.41314580141176,3.6525612093557
24.7,2.24715373290326,1.36797218485862,3.66455470975549
24.75,2.26417186842714,1.44290714279723,3.63297666461562
24.8,2.24662206300171,1.38856140475002,3.69533978545512
24.85,2.24892250355611,1.40628362207957,3.73727464010611
24.9,2.25508628141992,1.46035103899834,3.71829150681934
24.95,2.25268805331313,1.43028161112785,3.706647771899
25,2.25816869044729,1.39845300319879,3.70362527148078
